STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BR000956000,ALTA FLORESTA AERO BR,289,-9.867,-56.1,20150401,23,16,10,0,16,10,3,16,10,0,16,10,0,22,6,0,22,6,14,0,0,4,0,0,1,0,0,29,0,0,136.4,0,0,36.1,16,10,22.4,22,6,36,16,10,23.4,22,6,29.7,16,10
GHCND:BRM00082533,MANICORE BR,53,-5.811,-61.278,20150401,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,16,16,0,16,16,1,0,0,0,0,0,0,0,0,7.1,0,0,7.1,0,0,-9999,0,0,23.9,16,16,-9999,0,0,23.9,16,16,-9999,0,0
GHCND:BR000082861,CONCEICAO DO ARAGUAIA BR,NaN,-8.25,-49.28,20150401,-9999,0,0,-9999,0,0,4,20,9,0,20,9,0,16,16,0,16,16,8,0,0,3,0,0,1,0,0,37.1,0,0,103.5,0,0,34.3,20,9,23.2,16,16,33.6,20,9,23.2,16,16,-9999,0,0
GHCND:BR038484280,CAMPINA GRANDE BR,502,-7.217,-35.883,20150401,1,22,22,0,22,22,6,16,4,0,16,4,0,22,22,0,22,22,2,0,0,2,0,0,0,0,0,15,0,0,31.6,0,0,32.8,16,4,8.3,22,22,31.8,16,4,9,22,22,19.4,22,22
GHCND:BRM00083566,BELO HORIZONTE CONFINS BR,0,-19.833,-43.917,20150401,73,14,5,0,14,5,0,14,5,0,14,5,0,2,1,0,2,1,3,0,0,2,0,0,1,0,0,41.9,0,0,75.3,0,0,30.7,14,5,14.8,2,1,27.6,14,5,18.2,2,1,22.8,14,5
GHCND:BRM00082193,VAL DE CANS INTERNATIONAL BR,16.5,-1.379,-48.476,20150401,65,10,2,0,10,2,2,15,4,0,15,4,0,16,3,0,16,3,20,0,0,11,0,0,8,0,0,54.1,0,0,397.8,0,0,32.4,15,4,22.9,16,3,30.9,15,4,23.7,16,3,27.6,10,2
GHCND:BR037041370,TERESINA AEROPORTO BR,67,-5.05,-42.817,20150401,80,11,3,0,11,3,13,15,3,0,15,3,0,13,2,0,13,2,12,0,0,5,0,0,2,0,0,68.1,0,0,211.9,0,0,34,15,3,21.9,13,2,32.9,15,3,23.7,13,2,28.3,11,3
GHCND:BR038983570,MACEIO AEROPORTO BR,118,-9.517,-35.783,20150401,40,4,2,0,4,2,8,18,8,0,18,8,0,10,2,0,10,2,2,0,0,0,0,0,0,0,0,8.9,0,0,16.8,0,0,35.5,18,8,20.6,10,2,32.5,18,8,22.6,10,2,28.2,4,2
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20150501,0,15,4,41,15,4,0,15,4,0,15,4,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,21.1,0,0,49.7,0,0,27.4,15,4,7.1,0,0,23.2,15,4,8.4,0,0,15.7,15,4
GHCND:BR00E3-0520,SAO PAULO AEROPORT BR,802,-23.617,-46.65,20150501,3,7,6,1,7,6,0,19,4,0,19,4,0,21,6,0,21,6,4,0,0,1,0,0,0,0,0,22.1,0,0,46.1,0,0,27.6,19,4,13.5,21,6,23.1,19,4,15.3,21,6,19.2,7,6
GHCND:BR000352000,ALTAMIRA BR,112,-3.2,-52.2,20150501,5,24,23,0,24,23,17,7,1,0,7,1,0,24,23,0,24,23,11,0,0,5,0,0,1,0,0,26.9,0,0,141.2,0,0,34.5,7,1,8.6,24,23,32.7,7,1,8.9,24,23,20.1,24,23
GHCND:BRM00083208,VILHENA BR,615.1,-12.694,-60.098,20150501,15,18,15,0,18,15,0,14,3,0,14,3,0,22,15,0,22,15,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,31.3,14,3,20.8,22,15,30.3,14,3,21.3,22,15,25.6,18,15
GHCND:BR000082400,FERNANDO DE NORONHA BR,59,-3.85,-32.417,20150501,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,19,4,0,19,4,12,0,0,3,0,0,1,0,0,54.1,0,0,143.9,0,0,-9999,0,0,24,19,4,-9999,0,0,25.2,19,4,-9999,0,0
GHCND:BRM00083746,GALEAO ANTONIO CARLOS JOBIM BR,8.5,-22.809,-43.244,20150501,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,19,19,0,19,19,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,18.7,19,19,-9999,0,0,18.7,19,19,-9999,0,0
GHCND:BRM00083827,CATARATAS INTERNATIONAL BR,239.9,-25.596,-54.487,20150501,12,11,5,0,11,5,0,16,4,0,16,4,0,22,5,0,22,5,6,0,0,5,0,0,4,0,0,41.9,0,0,165.5,0,0,29.5,16,4,12,22,5,24.6,16,4,16.2,22,5,21.2,11,5
GHCND:BR000956000,ALTA FLORESTA AERO BR,289,-9.867,-56.1,20150501,20,23,17,0,23,17,2,23,17,0,23,17,0,20,8,0,20,8,4,0,0,4,0,0,2,0,0,39.9,0,0,114.9,0,0,35.5,23,17,21.4,20,8,34.8,23,17,22.2,20,8,28.3,23,17
GHCND:BRM00082098,MACAPA BR,17.1,0.051,-51.072,20150501,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,18,18,0,18,18,2,0,0,1,0,0,1,0,0,61,0,0,71.4,0,0,-9999,0,0,23.7,18,18,-9999,0,0,23.7,18,18,-9999,0,0
GHCND:BR000082861,CONCEICAO DO ARAGUAIA BR,NaN,-8.25,-49.28,20150501,-9999,0,0,-9999,0,0,1,11,11,0,11,11,-9999,0,0,-9999,0,0,5,0,0,2,0,0,2,0,0,32,0,0,87.8,0,0,34.2,11,11,-9999,0,0,34.2,11,11,-9999,0,0,-9999,0,0
GHCND:BR038484280,CAMPINA GRANDE BR,502,-7.217,-35.883,20150501,11,9,5,0,9,5,0,12,4,0,12,4,0,20,10,0,20,10,3,0,0,0,0,0,0,0,0,7.1,0,0,21,0,0,31.7,12,4,7.3,20,10,31,12,4,10.4,20,10,20.5,9,5
GHCND:BRM00083566,BELO HORIZONTE CONFINS BR,0,-19.833,-43.917,20150501,37,14,4,0,14,4,0,15,4,0,15,4,0,4,2,0,4,2,4,0,0,0,0,0,0,0,0,6.1,0,0,21.4,0,0,30.5,15,4,13.7,4,2,25.6,15,4,15.9,4,2,20.8,14,4
GHCND:BRM00082193,VAL DE CANS INTERNATIONAL BR,16.5,-1.379,-48.476,20150501,84,15,3,0,15,3,2,16,3,0,16,3,0,12,2,0,12,2,15,0,0,5,0,0,2,0,0,48,0,0,215.1,0,0,32.3,16,3,22.7,12,2,31.5,16,3,23.8,12,2,27.6,15,3
GHCND:BR037041370,TERESINA AEROPORTO BR,67,-5.05,-42.817,20150501,72,6,2,0,6,2,17,14,2,0,14,2,0,12,3,0,12,3,5,0,0,4,0,0,1,0,0,35.1,0,0,106.7,0,0,34,14,2,22.8,12,3,33.2,14,2,24.1,12,3,28.5,6,2
